playoffs,side,teamname,team_wr,champ_top,champ_jng,champ_mid,champ_bot,champ_sup,wr_champ_top,wr_champ_jng,wr_champ_mid,wr_champ_bot,wr_champ_sup,firstdragon,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,wr_top,wr_jng,wr_mid,wr_bot,wr_sup,comp_early_power,result
1,Blue,Team Heretics,0.3029,Aatrox,Brand,Corki,Aphelios,Leona,0.269,0.5,0.464,0.584,0.4586,1.0,2955.0,1161.0,41.0,3.0,5.0,2.0,0.3031,0.303,0.3011,0.3035,0.3156,321.5374,0
1,Red,GiantX,0.3425,Kennen,Maokai,Lucian,Kai'Sa,Alistar,0.4123,0.5053,0.6333,0.6835,0.5054,0.0,-2955.0,-1161.0,-41.0,2.0,1.0,3.0,0.5,0.5,0.3425,0.3425,0.3425,262.0242,1
1,Blue,Team Heretics,0.2741,Aatrox,Brand,Corki,Ashe,Braum,0.2434,0.5,0.4198,0.5571,0.4219,1.0,4788.0,3384.0,47.0,9.0,25.0,5.0,0.2743,0.2741,0.2708,0.2746,0.2856,684.9744,1
1,Red,GiantX,0.4063,Ornn,Diana,Yasuo,Kai'Sa,Rell,0.3687,0.4745,0.7436,0.7137,0.6884,0.0,-4788.0,-3384.0,-47.0,5.0,8.0,9.0,0.5,0.5,0.4063,0.4051,0.4063,-621.1198,0
1,Blue,GiantX,0.3669,Ornn,Morgana,Zeri,Ashe,Rell,0.3336,0.5,0.3661,0.5993,0.6228,0.0,-1458.0,-965.0,-44.0,1.0,1.0,2.0,0.5,0.5,0.3669,0.3666,0.3669,-444.8253,1
1,Red,Team Heretics,0.3432,Aatrox,Vi,Taliyah,Kai'Sa,Alistar,0.3155,0.5369,0.4702,0.6457,0.5525,1.0,1458.0,965.0,44.0,2.0,4.0,1.0,0.3434,0.3432,0.3439,0.3437,0.3536,-638.0015,0
1,Blue,Karmine Corp,0.2996,Renekton,Vi,Tristana,Kai'Sa,Nautilus,0.5486,0.4858,0.5476,0.5842,0.3868,1.0,-2798.0,-1072.0,-77.0,2.0,6.0,1.0,0.5,0.5,0.5,0.2957,0.2996,250.5521,1
1,Red,KOI,0.3973,Neeko,Sejuani,Corki,Zeri,Rell,0.6299,0.407,0.475,0.4265,0.6587,0.0,2798.0,1072.0,77.0,1.0,2.0,2.0,0.3977,0.3974,0.3977,0.3977,0.3977,-54.314,0
1,Blue,KOI,0.3595,Twisted Fate,Brand,Yone,Zeri,Rell,0.5419,0.5,0.3791,0.3858,0.596,0.0,368.0,-514.0,48.0,1.0,2.0,6.0,0.3597,0.3596,0.3597,0.3597,0.3597,555.7057,0
1,Red,Karmine Corp,0.3698,Camille,Sejuani,Azir,Kai'Sa,Rakan,0.5964,0.3682,0.4844,0.6238,0.3723,1.0,-368.0,514.0,-48.0,6.0,13.0,1.0,0.5,0.5,0.5,0.3627,0.3663,-606.6908,1
1,Blue,G2 Esports,0.8739,Jayce,Brand,Ezreal,Miss Fortune,Leona,0.4578,0.5,0.3378,0.5,0.4149,1.0,3177.0,395.0,29.0,4.0,5.0,2.0,0.8739,0.8739,0.8739,0.8739,0.8739,-14.841,1
1,Red,Fnatic,0.6575,Renekton,Zyra,Lucian,Jhin,Alistar,0.5916,0.5,0.6683,0.4373,0.4999,0.0,-3177.0,-395.0,-29.0,2.0,1.0,4.0,0.6576,0.6575,0.6575,0.6575,0.6577,-161.0415,0
1,Blue,Fnatic,0.5949,K'Sante,Sejuani,Azir,Ezreal,Bard,0.2843,0.4284,0.5335,0.4008,0.5,1.0,-2697.0,-2139.0,-72.0,3.0,4.0,5.0,0.5949,0.5949,0.5949,0.5949,0.5949,-177.7025,1
1,Red,G2 Esports,0.8859,Varus,Maokai,Lucian,Kai'Sa,Rakan,0.3792,0.5525,0.6046,0.6596,0.4321,0.0,2697.0,2139.0,72.0,5.0,7.0,3.0,0.8859,0.8859,0.8859,0.8859,0.8859,-507.3778,0
1,Blue,G2 Esports,0.8015,Renekton,Zyra,Ezreal,Jhin,Nautilus,0.5353,0.5,0.4579,0.3956,0.4452,1.0,-52.0,-435.0,25.0,4.0,7.0,7.0,0.8015,0.8015,0.8015,0.8015,0.8015,-718.5815,0
1,Red,Fnatic,0.6335,Ornn,Sejuani,Azir,Caitlyn,Rell,0.3971,0.4828,0.5779,0.3439,0.5392,0.0,52.0,435.0,-25.0,7.0,12.0,4.0,0.6335,0.6335,0.6335,0.6335,0.6336,-1400.557,1
1,Blue,G2 Esports,0.7252,Varus,Sejuani,Corki,Miss Fortune,Rell,0.3431,0.5321,0.4298,0.5,0.5831,1.0,3322.0,2178.0,52.0,9.0,9.0,5.0,0.7252,0.7252,0.7252,0.7252,0.7252,-131.9406,1
1,Red,Fnatic,0.6684,Renekton,Brand,Lucian,Kai'Sa,Leona,0.4843,0.5,0.547,0.5968,0.4706,0.0,-3322.0,-2178.0,-52.0,5.0,6.0,9.0,0.6684,0.6684,0.6684,0.6684,0.6685,265.4064,0
1,Blue,Fnatic,0.6047,Renekton,Nidalee,Corki,Jhin,Rell,0.4382,0.4169,0.4841,0.3578,0.6228,1.0,1888.0,1403.0,53.0,5.0,8.0,6.0,0.6048,0.6047,0.6047,0.6047,0.6048,-141.8891,1
1,Red,G2 Esports,0.7514,Twisted Fate,Sejuani,Lucian,Caitlyn,Braum,0.4903,0.5766,0.4949,0.4071,0.477,0.0,-1888.0,-1403.0,-53.0,6.0,8.0,5.0,0.7514,0.7514,0.7514,0.7514,0.7514,491.9047,0
1,Blue,Team BDS,0.5833,Rumble,Viego,Azir,Ashe,Braum,0.2416,0.5847,0.6181,0.6375,0.4316,1.0,845.0,1272.0,67.0,0.0,0.0,1.0,0.5848,0.5833,0.5833,0.5837,0.5833,939.5163,1
1,Red,GiantX,0.4281,Sion,Sejuani,Tristana,Ezreal,Alistar,0.627,0.5217,0.5907,0.4143,0.4523,0.0,-845.0,-1272.0,-67.0,1.0,3.0,0.0,0.5,0.5,0.4281,0.4269,0.4281,-897.5967,0
1,Blue,GiantX,0.3868,Ornn,Nidalee,Lucian,Ashe,Rell,0.4545,0.4779,0.4478,0.672,0.6588,1.0,2169.0,1502.0,21.0,3.0,9.0,1.0,0.5,0.5,0.3868,0.3862,0.3868,339.6312,1
1,Red,Team BDS,0.623,Olaf,Maokai,Azir,Ezreal,Rakan,0.6673,0.4998,0.6545,0.3748,0.391,0.0,-2169.0,-1502.0,-21.0,1.0,3.0,3.0,0.6243,0.623,0.623,0.6234,0.623,171.7685,0
1,Blue,Team BDS,0.5637,K'Sante,Taliyah,Tristana,Zeri,Maokai,0.3524,0.4254,0.5344,0.3491,0.4522,1.0,432.0,292.0,39.0,1.0,1.0,3.0,0.5648,0.5637,0.5637,0.5639,0.5637,-413.3102,1
1,Red,GiantX,0.4459,Poppy,Sejuani,Yone,Ashe,Rakan,0.4341,0.472,0.3422,0.7032,0.3537,0.0,-432.0,-292.0,-39.0,3.0,6.0,1.0,0.5,0.5,0.4459,0.4447,0.4459,-400.6246,0
1,Blue,SK Gaming,0.5993,Kennen,Sejuani,Corki,Miss Fortune,Rell,0.4686,0.4271,0.5332,0.5,0.6913,0.0,122.0,1089.0,14.0,3.0,1.0,1.0,0.5993,0.6024,0.5996,0.5,0.5,216.2735,0
1,Red,Karmine Corp,0.4327,Jayce,Maokai,Azir,Ezreal,Rakan,0.5094,0.5044,0.5921,0.3391,0.32,1.0,-122.0,-1089.0,-14.0,1.0,0.0,3.0,0.5,0.5,0.5,0.4234,0.4267,-363.3982,1
1,Blue,SK Gaming,0.5422,Renekton,Sejuani,Hwei,Ezreal,Rell,0.4917,0.3864,0.6135,0.4021,0.6254,1.0,3472.0,1580.0,52.0,6.0,9.0,3.0,0.5422,0.5445,0.5425,0.5,0.5,19.6732,1
1,Red,Karmine Corp,0.489,Ornn,Vi,Taliyah,Jinx,Rakan,0.5064,0.5348,0.4802,0.6212,0.3848,0.0,-3472.0,-1580.0,-52.0,3.0,5.0,6.0,0.5,0.5,0.5,0.4783,0.4813,-850.7436,0
1,Blue,Karmine Corp,0.4406,Jayce,Sejuani,Lucian,Zeri,Alistar,0.5562,0.4448,0.5004,0.4111,0.4092,0.0,-300.0,566.0,18.0,1.0,3.0,3.0,0.5,0.5,0.5,0.4328,0.4354,257.3751,1
1,Red,SK Gaming,0.5858,Renekton,Maokai,Ezreal,Kai'Sa,Leona,0.5401,0.5516,0.459,0.54,0.4258,1.0,300.0,-566.0,-18.0,3.0,8.0,1.0,0.5858,0.5883,0.5861,0.5,0.5,-388.8007,0
1,Blue,Team BDS,0.6052,K'Sante,Zyra,Lucian,Ashe,Nautilus,0.4141,0.5,0.548,0.6363,0.4028,1.0,246.0,2455.0,88.0,1.0,3.0,3.0,0.6063,0.6052,0.6052,0.6055,0.6052,256.5647,0
1,Red,Karmine Corp,0.4957,Twisted Fate,Maokai,Corki,Ezreal,Leona,0.4436,0.4991,0.4825,0.4153,0.3853,0.0,-246.0,-2455.0,-88.0,3.0,9.0,1.0,0.5,0.5,0.5,0.4868,0.4892,196.3399,1
1,Blue,Team BDS,0.5476,Dr. Mundo,Sejuani,Cassiopeia,Jinx,Rell,0.2948,0.4977,0.3723,0.562,0.6611,1.0,1328.0,795.0,-21.0,7.0,16.0,3.0,0.5485,0.5476,0.5476,0.5478,0.5476,-868.2403,1
1,Red,Karmine Corp,0.5453,Renekton,Brand,Corki,Zeri,Leona,0.4887,0.4935,0.5317,0.4672,0.4438,0.0,-1328.0,-795.0,21.0,3.0,6.0,7.0,0.5,0.5,0.5,0.5357,0.5379,1084.8499,0
1,Blue,Karmine Corp,0.4919,Gnar,Vi,Tristana,Zeri,Lulu,0.5843,0.4839,0.5788,0.4227,0.4168,1.0,3405.0,1272.0,38.0,3.0,6.0,1.0,0.5,0.5,0.5,0.4847,0.4866,337.2467,0
1,Red,Team BDS,0.5907,Malphite,Morgana,Corki,Kai'Sa,Alistar,0.5537,0.5,0.4811,0.4885,0.4655,0.0,-3405.0,-1272.0,-38.0,1.0,3.0,3.0,0.5915,0.5907,0.5907,0.5909,0.5907,-881.5719,1
1,Blue,Karmine Corp,0.4438,Kennen,Viego,Tristana,Zeri,Alistar,0.4237,0.6243,0.5236,0.3824,0.5164,0.0,3636.0,1178.0,32.0,3.0,4.0,0.0,0.5,0.5,0.5,0.4385,0.4403,723.2492,1
1,Red,Team BDS,0.6296,Sion,Brand,Corki,Kai'Sa,Nautilus,0.5672,0.44,0.5305,0.5373,0.3644,1.0,-3636.0,-1178.0,-32.0,0.0,0.0,3.0,0.6304,0.6296,0.6296,0.6299,0.6296,-537.3348,0
1,Blue,Team BDS,0.5697,Olaf,Sejuani,Lucian,Jinx,Rakan,0.6037,0.5455,0.4958,0.6038,0.3482,0.0,-9.0,336.0,-32.0,7.0,18.0,5.0,0.5704,0.5697,0.5697,0.5698,0.5697,701.554,1
1,Red,Karmine Corp,0.498,Akali,Viego,Corki,Zeri,Rell,0.3358,0.6601,0.48,0.4412,0.6934,1.0,9.0,-336.0,32.0,5.0,12.0,7.0,0.5348,0.5348,0.5348,0.492,0.4936,397.4926,0
1,Blue,G2 Esports,0.6798,Rumble,Maokai,Corki,Varus,Leona,0.3138,0.5468,0.4343,0.4057,0.4015,0.0,1428.0,81.0,0.0,5.0,9.0,5.0,0.6798,0.6798,0.6798,0.6798,0.6798,-77.5837,0
1,Red,Team BDS,0.6107,Ornn,Zyra,Lucian,Ashe,Braum,0.4582,0.5,0.5438,0.5757,0.4857,1.0,-1428.0,-81.0,0.0,5.0,13.0,5.0,0.6113,0.6107,0.6107,0.6109,0.6107,-212.5882,1
1,Blue,G2 Esports,0.6151,Ornn,Zyra,Corki,Miss Fortune,Nautilus,0.5098,0.5,0.3929,0.5,0.3297,0.0,-5113.0,-2869.0,-57.0,4.0,5.0,10.0,0.6151,0.6151,0.6151,0.6151,0.6151,-960.7266,1
1,Red,Team BDS,0.6477,Renekton,Taliyah,Lucian,Ashe,Alistar,0.4421,0.4344,0.5873,0.6161,0.5624,1.0,5113.0,2869.0,57.0,10.0,15.0,4.0,0.6483,0.6477,0.6477,0.648,0.6477,66.6281,0
1,Blue,G2 Esports,0.6517,Aatrox,Zyra,Corki,Miss Fortune,Nautilus,0.2854,0.5,0.4507,0.5,0.3935,1.0,-3090.0,-938.0,-19.0,0.0,0.0,3.0,0.6517,0.6517,0.6517,0.6517,0.6517,174.6725,1
1,Red,Team BDS,0.5861,Twisted Fate,Karthus,Lucian,Ashe,Alistar,0.4966,0.5,0.5313,0.5574,0.5089,0.0,3090.0,938.0,19.0,3.0,5.0,0.0,0.5866,0.5861,0.5861,0.5862,0.5861,530.2885,0
1,Blue,Team BDS,0.5302,K'Sante,Sejuani,Taliyah,Jinx,Rakan,0.3747,0.5888,0.3931,0.6415,0.4102,0.0,370.0,-163.0,-4.0,3.0,6.0,4.0,0.5307,0.5302,0.5302,0.5303,0.5302,-195.2065,0
1,Red,G2 Esports,0.6849,Dr. Mundo,Maokai,Azir,Miss Fortune,Leona,0.3651,0.4947,0.631,0.5,0.3633,1.0,-370.0,163.0,4.0,4.0,9.0,3.0,0.6849,0.6849,0.6849,0.6849,0.6849,-824.9256,1
1,Blue,Fnatic,0.6424,Renekton,Zyra,Lucian,Jhin,Rell,0.4,0.5,0.4807,0.4191,0.6273,0.0,2941.0,1353.0,38.0,6.0,9.0,4.0,0.6424,0.6424,0.6424,0.6424,0.6424,-305.3628,0
1,Red,G2 Esports,0.7149,Kennen,Sejuani,Corki,Ezreal,Poppy,0.4789,0.5327,0.5031,0.471,0.3928,1.0,-2941.0,-1353.0,-38.0,4.0,4.0,6.0,0.7149,0.7149,0.7149,0.7149,0.7149,470.8761,1
1,Blue,Fnatic,0.5812,Renekton,Zyra,Lucian,Ezreal,Leona,0.3619,0.5,0.4349,0.5214,0.4239,0.0,2952.0,2773.0,68.0,5.0,9.0,5.0,0.5812,0.5812,0.5812,0.5812,0.5812,629.8482,0
1,Red,G2 Esports,0.7421,Ornn,Brand,Corki,Jhin,Nautilus,0.5565,0.3929,0.5504,0.3791,0.4513,1.0,-2952.0,-2773.0,-68.0,5.0,10.0,5.0,0.7421,0.7421,0.7421,0.7421,0.7421,-1483.8024,1
1,Blue,Fnatic,0.5258,Renekton,Brand,Lucian,Ezreal,Leona,0.3274,0.4571,0.3935,0.4717,0.3836,0.0,6864.0,3097.0,72.0,14.0,12.0,6.0,0.5259,0.5258,0.5258,0.5258,0.5258,1049.844,0
1,Red,G2 Esports,0.7666,Ornn,Zyra,Corki,Kai'Sa,Nautilus,0.5987,0.5,0.5932,0.4861,0.5036,1.0,-6864.0,-3097.0,-72.0,6.0,9.0,14.0,0.7666,0.7666,0.7666,0.7666,0.7666,-1293.5384,1
1,Blue,Team BDS,0.4797,K'Sante,Morgana,Corki,Miss Fortune,Alistar,0.339,0.5,0.6319,0.5,0.4604,0.0,-1144.0,-2548.0,-23.0,2.0,4.0,4.0,0.4802,0.4797,0.4797,0.4798,0.4797,-52.5409,0
1,Red,Fnatic,0.4757,Kennen,Vi,Yone,Ezreal,Braum,0.5287,0.4378,0.3089,0.4268,0.5347,1.0,1144.0,2548.0,23.0,4.0,9.0,2.0,0.4758,0.4757,0.4757,0.4757,0.4757,686.2926,1
1,Blue,Fnatic,0.5257,K'Sante,Brand,Azir,Miss Fortune,Braum,0.3067,0.4092,0.6661,0.5,0.579,0.0,-312.0,711.0,57.0,3.0,4.0,6.0,0.5257,0.5257,0.5257,0.5257,0.5257,263.4534,1
1,Red,Team BDS,0.4341,Camille,Sejuani,Lucian,Ziggs,Leona,0.6349,0.5772,0.356,0.5,0.347,1.0,312.0,-711.0,-57.0,6.0,11.0,3.0,0.4344,0.4341,0.4341,0.434,0.4341,-15.3361,0
1,Blue,Fnatic,0.5709,Renekton,Nidalee,Yone,Kai'Sa,Rakan,0.2963,0.5321,0.376,0.535,0.3712,0.0,3462.0,1273.0,66.0,4.0,4.0,3.0,0.5709,0.5709,0.5709,0.5709,0.5709,1011.3917,1
1,Red,Team BDS,0.3927,Ornn,Lillia,Corki,Jhin,Alistar,0.637,0.5156,0.5718,0.4383,0.4166,1.0,-3462.0,-1273.0,-66.0,3.0,2.0,4.0,0.3931,0.3927,0.3927,0.3927,0.3927,-1732.7153,0
1,Blue,G2 Esports,0.7888,Kennen,Vi,Azir,Kalista,Rell,0.5738,0.4913,0.6979,0.4091,0.5676,1.0,4396.0,2960.0,41.0,7.0,15.0,1.0,0.7888,0.7888,0.7888,0.7888,0.7888,632.5891,1
1,Red,KOI,0.3253,Lulu,Maokai,Ezreal,Smolder,Alistar,0.3771,0.5428,0.4814,0.5,0.3769,0.0,-4396.0,-2960.0,-41.0,1.0,1.0,7.0,0.3254,0.3253,0.3254,0.3254,0.3254,-49.0607,0
1,Blue,G2 Esports,0.809,Kennen,Vi,Ahri,Kai'Sa,Rakan,0.6145,0.5398,0.4932,0.5793,0.4311,0.0,-3844.0,-1939.0,-79.0,4.0,5.0,5.0,0.809,0.809,0.809,0.809,0.809,6.9541,0
1,Red,KOI,0.2943,Corki,Morgana,Vex,Ezreal,Leona,0.5173,0.5,0.5,0.4355,0.314,1.0,3844.0,1939.0,79.0,5.0,7.0,4.0,0.2943,0.2944,0.2943,0.2943,0.2943,192.7998,1
1,Blue,G2 Esports,0.7319,Kennen,Vi,Annie,Draven,Rell,0.5558,0.4884,0.4928,0.6746,0.6088,0.0,-1082.0,-925.0,-32.0,6.0,7.0,7.0,0.7319,0.7319,0.7319,0.7319,0.7319,216.345,1
1,Red,KOI,0.3615,Zeri,Morgana,Galio,Ezreal,Nautilus,0.3992,0.5,0.3918,0.4893,0.5508,1.0,1082.0,925.0,32.0,7.0,14.0,6.0,0.3616,0.3616,0.3616,0.3616,0.3616,-137.5816,0
1,Blue,G2 Esports,0.7574,K'Sante,Nocturne,Orianna,Kai'Sa,Rell,0.3727,0.294,0.4017,0.5241,0.646,0.0,-3749.0,-2600.0,-39.0,2.0,3.0,9.0,0.7574,0.7574,0.7574,0.7574,0.7574,-390.8638,0
1,Red,KOI,0.3271,Smolder,Vi,Zeri,Ezreal,Braum,0.5,0.5371,0.3612,0.4427,0.6191,1.0,3749.0,2600.0,39.0,9.0,19.0,2.0,0.3271,0.3271,0.3271,0.3271,0.3271,567.5348,1
1,Blue,KOI,0.3912,Nidalee,Vi,Ahri,Zeri,Braum,0.5802,0.5812,0.4463,0.422,0.6554,0.0,-517.0,-89.0,-3.0,5.0,8.0,4.0,0.3913,0.3912,0.3913,0.3913,0.3913,1349.4558,1
1,Red,G2 Esports,0.6853,Irelia,Zyra,Azir,Draven,Rell,0.7167,0.5423,0.7267,0.7058,0.5845,1.0,517.0,89.0,3.0,4.0,9.0,5.0,0.6853,0.6853,0.6853,0.6853,0.6853,1085.2302,0
1,Blue,SK Gaming,0.53,Rumble,Nocturne,Lucian,Kai'Sa,Rell,0.2839,0.2654,0.3221,0.4742,0.5288,1.0,3821.0,1363.0,12.0,6.0,18.0,1.0,0.53,0.5318,0.5303,0.5,0.5,-111.1497,0
1,Red,Team BDS,0.3553,K'Sante,Maokai,Cassiopeia,Ezreal,Rakan,0.3372,0.4911,0.433,0.4958,0.39,0.0,-3821.0,-1363.0,-12.0,1.0,4.0,6.0,0.3556,0.3553,0.3553,0.3552,0.3553,-524.0497,1
1,Blue,Team BDS,0.4167,Cassiopeia,Sejuani,Corki,Ashe,Alistar,0.4877,0.5223,0.5633,0.5043,0.341,1.0,4027.0,1517.0,64.0,6.0,9.0,5.0,0.417,0.4167,0.4167,0.4167,0.4167,-291.017,1
1,Red,SK Gaming,0.4795,Rumble,Poppy,Smolder,Ezreal,Leona,0.2569,0.4506,0.5,0.5438,0.3793,0.0,-4027.0,-1517.0,-64.0,5.0,8.0,6.0,0.4795,0.4808,0.4798,0.5,0.5,628.671,0
1,Blue,Team BDS,0.4723,Kennen,Maokai,Lucian,Jinx,Alistar,0.5982,0.5396,0.2915,0.5804,0.4038,1.0,4471.0,4004.0,79.0,6.0,12.0,1.0,0.4725,0.4723,0.4723,0.4723,0.4723,-538.6131,1
1,Red,SK Gaming,0.4339,K'Sante,Sejuani,Azir,Zeri,Lulu,0.4003,0.5678,0.6575,0.4771,0.3412,0.0,-4471.0,-4004.0,-79.0,1.0,1.0,6.0,0.4339,0.4348,0.4341,0.5,0.5,-26.4872,0
1,Blue,G2 Esports,0.62,K'Sante,Ivern,Smolder,Ashe,Braum,0.3622,0.4219,0.5,0.5515,0.6882,1.0,6337.0,3358.0,49.0,5.0,10.0,0.0,0.62,0.62,0.62,0.62,0.62,42.9477,1
1,Red,GiantX,0.403,Poppy,Maokai,Zeri,Ezreal,Rell,0.4077,0.5834,0.4316,0.492,0.4785,0.0,-6337.0,-3358.0,-49.0,0.0,0.0,5.0,0.5,0.5,0.403,0.4023,0.403,-189.5445,0
1,Blue,G2 Esports,0.6562,Yone,Maokai,Corki,Ashe,Poppy,0.4364,0.5279,0.6049,0.5942,0.3689,0.0,4035.0,3082.0,85.0,4.0,6.0,3.0,0.6562,0.6562,0.6562,0.6562,0.6562,189.7217,1
1,Red,GiantX,0.3642,Ornn,Brand,Ezreal,Miss Fortune,Rell,0.5763,0.4705,0.4451,0.5,0.4329,1.0,-4035.0,-3082.0,-85.0,3.0,4.0,4.0,0.5,0.5,0.3642,0.364,0.3642,-1091.8121,0
1,Blue,G2 Esports,0.689,Galio,Ivern,Tristana,Zeri,Rell,0.3511,0.4775,0.569,0.3905,0.3917,0.0,5738.0,3753.0,90.0,6.0,8.0,2.0,0.689,0.689,0.689,0.689,0.689,-442.7871,1
1,Red,GiantX,0.3292,Rumble,Maokai,Kai'Sa,Smolder,Rakan,0.2324,0.5728,0.4291,0.5,0.4481,1.0,-5738.0,-3753.0,-90.0,2.0,6.0,6.0,0.3282,0.3282,0.3292,0.3293,0.3292,-565.9759,0
1,Blue,G2 Esports,0.7186,Renekton,Ivern,Zeri,Ashe,Nautilus,0.3633,0.5277,0.4486,0.6329,0.4984,0.0,1407.0,842.0,40.0,2.0,3.0,4.0,0.7186,0.7186,0.7186,0.7186,0.7186,1378.6381,0
1,Red,Team BDS,0.5225,Dr. Mundo,Maokai,Corki,Ezreal,Rakan,0.4281,0.5183,0.6425,0.4027,0.4054,1.0,-1407.0,-842.0,-40.0,4.0,4.0,2.0,0.5228,0.5225,0.5225,0.5226,0.5225,-562.2826,1
1,Blue,G2 Esports,0.6502,Aatrox,Brand,Zeri,Miss Fortune,Rell,0.3535,0.4221,0.4059,0.5,0.4496,1.0,652.0,1911.0,43.0,5.0,5.0,7.0,0.6502,0.6502,0.6502,0.6502,0.6502,317.1551,0
1,Red,Team BDS,0.568,Rumble,Sejuani,Corki,Ashe,Rakan,0.2103,0.5137,0.6765,0.5726,0.462,0.0,-652.0,-1911.0,-43.0,7.0,10.0,5.0,0.5682,0.568,0.568,0.568,0.568,728.9304,1
1,Blue,G2 Esports,0.5882,K'Sante,Ivern,Tristana,Ashe,Seraphine,0.423,0.477,0.6101,0.6133,0.6657,1.0,4500.0,1863.0,-10.0,8.0,20.0,1.0,0.5882,0.5882,0.5882,0.5882,0.5882,656.7115,1
1,Red,Team BDS,0.6091,Olaf,Sejuani,Corki,Ezreal,Braum,0.6415,0.56,0.7074,0.4596,0.7179,0.0,-4500.0,-1863.0,10.0,1.0,1.0,8.0,0.6093,0.6091,0.6091,0.6092,0.6091,779.1785,0
1,Blue,G2 Esports,0.6274,K'Sante,Zyra,Smolder,Ashe,Nautilus,0.4779,0.4834,0.3176,0.6501,0.4509,0.0,981.0,827.0,11.0,0.0,0.0,1.0,0.6274,0.6274,0.6274,0.6274,0.6274,-647.5605,1
1,Red,Team BDS,0.5511,Rumble,Maokai,Corki,Ezreal,Alistar,0.2855,0.5642,0.64,0.4159,0.4605,1.0,-981.0,-827.0,-11.0,1.0,0.0,0.0,0.5513,0.5511,0.5511,0.5512,0.5511,-733.9797,0
1,Blue,G2 Esports,0.6629,K'Sante,Brand,Tristana,Ashe,Nautilus,0.5276,0.379,0.6472,0.6835,0.5032,1.0,3581.0,3034.0,38.0,4.0,5.0,0.0,0.6629,0.6629,0.6629,0.6629,0.6629,811.2201,1
1,Red,Team BDS,0.4986,Dr. Mundo,Maokai,Cassiopeia,Ezreal,Rakan,0.4847,0.5104,0.5371,0.3763,0.5133,0.0,-3581.0,-3034.0,-38.0,0.0,0.0,4.0,0.4988,0.4986,0.4986,0.4987,0.4986,-1386.8716,0
1,Blue,KOI,0.4491,K'Sante,Maokai,Ezreal,Miss Fortune,Poppy,0.5726,0.4618,0.3404,0.4429,0.429,1.0,-255.0,-1465.0,-38.0,1.0,2.0,1.0,0.4494,0.4492,0.4494,0.4494,0.4494,-1070.0371,1
1,Red,Fnatic,0.6117,Rumble,Vi,Corki,Jhin,Rell,0.2583,0.6211,0.579,0.3965,0.4068,0.0,255.0,1465.0,38.0,1.0,3.0,1.0,0.6117,0.6117,0.6117,0.6117,0.6118,-761.659,0
1,Blue,KOI,0.5016,K'Sante,Vi,Zeri,Kai'Sa,Nautilus,0.6133,0.5619,0.3672,0.3882,0.5505,0.0,-3832.0,-2233.0,-17.0,2.0,4.0,7.0,0.5019,0.5017,0.5019,0.5019,0.5019,-644.1028,0
1,Red,Fnatic,0.5535,Poppy,Maokai,Corki,Ezreal,Leona,0.4834,0.5131,0.5239,0.4032,0.3432,1.0,3832.0,2233.0,17.0,7.0,13.0,2.0,0.5535,0.5535,0.5535,0.5535,0.5535,-756.0806,1
1,Blue,Fnatic,0.596,Gnar,Ivern,Taliyah,Miss Fortune,Leona,0.5287,0.5272,0.3556,0.5034,0.4057,0.0,-914.0,-896.0,11.0,3.0,5.0,6.0,0.596,0.596,0.596,0.596,0.596,784.731,1
1,Red,KOI,0.4538,Nidalee,Maokai,Tristana,Ashe,Rell,0.6231,0.5594,0.6808,0.7136,0.368,1.0,914.0,896.0,-11.0,6.0,5.0,3.0,0.454,0.4539,0.454,0.454,0.454,889.711,0
1,Blue,KOI,0.4106,Nidalee,Ivern,LeBlanc,Ezreal,Braum,0.5599,0.5726,0.5403,0.4601,0.6495,0.0,853.0,-726.0,-49.0,4.0,8.0,2.0,0.4107,0.4106,0.4107,0.4107,0.4107,1459.2475,1
1,Red,Fnatic,0.6345,K'Sante,Zyra,Tristana,Zeri,Rell,0.5549,0.5387,0.616,0.3322,0.333,1.0,-853.0,726.0,49.0,2.0,2.0,4.0,0.6345,0.6345,0.6345,0.6345,0.6345,69.7248,0
1,Blue,KOI,0.4667,Nidalee,Amumu,Tristana,Ezreal,Braum,0.6042,0.5,0.5573,0.5115,0.6829,1.0,1538.0,723.0,-1.0,4.0,8.0,2.0,0.4669,0.4668,0.4669,0.4669,0.4669,1229.855,0
1,Red,Fnatic,0.574,Kennen,Sejuani,Corki,Zeri,Rakan,0.6366,0.5067,0.5692,0.3006,0.4644,0.0,-1538.0,-723.0,1.0,2.0,3.0,4.0,0.5741,0.574,0.574,0.574,0.5741,7.0287,1
1,Blue,G2 Esports,0.695,Renekton,Gwen,Yasuo,Ashe,Rell,0.3287,0.4606,0.6687,0.6456,0.3013,1.0,-2066.0,315.0,13.0,1.0,2.0,3.0,0.695,0.695,0.695,0.695,0.695,1039.6796,0
1,Red,KOI,0.4223,Kennen,Maokai,Corki,Miss Fortune,Alistar,0.6713,0.5062,0.6103,0.5566,0.4167,0.0,2066.0,-315.0,-13.0,3.0,5.0,1.0,0.4224,0.4223,0.4224,0.4224,0.4224,-91.5186,1
1,Blue,G2 Esports,0.6288,K'Sante,Brand,Corki,Ashe,Rakan,0.5021,0.442,0.6474,0.5842,0.5154,1.0,2556.0,1181.0,11.0,4.0,5.0,3.0,0.6288,0.6288,0.6288,0.6288,0.6288,730.3574,1
